# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Wed May 17 09:13:32 EDT 2017, 0.760, 5, 5, 0.490, 5, 9, 83, 467, 79, 1, 24, 48, 4.500, 6.777
Wed May 17 09:13:46 EDT 2017, 0.260, 9, 9, 0.990, 1, 5, 38, 317, 34, 11, 49, 93, 11.887, 13.227
Wed May 17 09:13:53 EDT 2017, 0.390, 3, 1, 0.120, 6, 3, 27, 430, 68, 4, 18, 14, 7.057, 6.237
Wed May 17 09:14:07 EDT 2017, 0.890, 8, 6, 0.620, 2, 8, 72, 580, 23, 13, 43, 59, 14.120, 12.957
Wed May 17 09:15:03 EDT 2017, 0.640, 1, 8, 0.370, 4, 1, 94, 355, 90, 18, 6, 82, 53.950, 51.057
Wed May 17 09:15:17 EDT 2017, 0.140, 6, 4, 0.870, 8, 6, 49, 505, 45, 9, 31, 37, 14.137, 13.210
Wed May 17 09:15:43 EDT 2017, 0.200, 4, 9, 0.550, 8, 5, 10, 373, 73, 17, 27, 53, 24.790, 24.947
Wed May 17 09:16:04 EDT 2017, 0.700, 8, 4, 0.050, 3, 1, 55, 523, 28, 7, 2, 98, 19.590, 21.050
Wed May 17 09:16:48 EDT 2017, 0.950, 2, 2, 0.800, 1, 7, 77, 448, 96, 3, 40, 76, 36.793, 42.243
Wed May 17 09:17:02 EDT 2017, 0.450, 6, 7, 0.300, 6, 3, 32, 598, 51, 12, 15, 31, 13.803, 13.900
Wed May 17 09:17:41 EDT 2017, 0.330, 1, 3, 0.680, 2, 4, 21, 486, 62, 5, 46, 87, 31.387, 36.827
Wed May 17 09:17:45 EDT 2017, 0.830, 5, 8, 0.180, 7, 9, 66, 336, 17, 15, 21, 42, 3.920, 3.873
Wed May 17 09:18:11 EDT 2017, 0.580, 3, 5, 0.930, 9, 2, 89, 561, 84, 19, 34, 20, 25.570, 20.670
Wed May 17 09:18:53 EDT 2017, 0.080, 7, 1, 0.430, 4, 6, 44, 411, 39, 10, 9, 65, 41.647, 30.350
Wed May 17 09:19:08 EDT 2017, 0.110, 3, 4, 0.330, 1, 9, 63, 326, 37, 13, 16, 51, 14.593, 12.590
Wed May 17 09:19:35 EDT 2017, 0.610, 8, 8, 0.830, 5, 4, 18, 476, 82, 3, 41, 96, 16.413, 26.610
Wed May 17 09:19:40 EDT 2017, 0.860, 1, 6, 0.080, 8, 7, 41, 401, 14, 8, 4, 73, 4.383, 4.513
Wed May 17 09:20:25 EDT 2017, 0.360, 5, 2, 0.580, 3, 2, 86, 551, 59, 17, 29, 28, 44.017, 28.737
Wed May 17 09:20:48 EDT 2017, 0.480, 2, 7, 0.460, 9, 1, 75, 514, 48, 6, 10, 84, 17.017, 23.120
Wed May 17 09:21:33 EDT 2017, 0.980, 7, 3, 0.960, 4, 5, 30, 364, 93, 15, 35, 39, 44.247, 34.847
Wed May 17 09:21:42 EDT 2017, 0.730, 4, 1, 0.210, 2, 3, 52, 589, 25, 10, 23, 17, 9.430, 6.247
Wed May 17 09:21:50 EDT 2017, 0.230, 9, 5, 0.710, 6, 8, 97, 439, 70, 1, 48, 62, 4.730, 7.387
Wed May 17 09:23:14 EDT 2017, 0.170, 1, 2, 0.900, 6, 8, 58, 570, 53, 14, 45, 68, 83.470, 57.870
Wed May 17 09:23:22 EDT 2017, 0.670, 6, 7, 0.400, 1, 4, 13, 420, 98, 4, 20, 23, 5.413, 7.317
Wed May 17 09:23:29 EDT 2017, 0.920, 4, 9, 0.650, 4, 6, 35, 495, 31, 9, 32, 45, 6.433, 7.583
Wed May 17 09:24:44 EDT 2017, 0.420, 8, 5, 0.150, 8, 2, 80, 345, 76, 19, 7, 90, 74.010, 58.667
Wed May 17 09:24:46 EDT 2017, 0.300, 5, 6, 0.770, 5, 3, 69, 383, 42, 7, 26, 11, 1.833, 1.937
Wed May 17 09:28:44 EDT 2017, 0.800, 9, 1, 0.270, 9, 7, 24, 533, 87, 16, 1, 56, 233.940, 183.683
Wed May 17 09:28:57 EDT 2017, 0.550, 3, 3, 0.520, 7, 5, 46, 308, 20, 12, 38, 79, 12.320, 10.340
Wed May 17 09:29:01 EDT 2017, 0.050, 7, 8, 0.020, 3, 9, 91, 458, 65, 2, 13, 34, 3.070, 4.497
Wed May 17 09:29:16 EDT 2017, 0.030, 5, 2, 0.660, 9, 1, 39, 416, 15, 15, 2, 58, 14.810, 9.957
Wed May 17 09:29:20 EDT 2017, 0.530, 9, 6, 0.160, 5, 6, 84, 566, 60, 5, 27, 13, 3.293, 3.800
Wed May 17 09:29:22 EDT 2017, 0.780, 2, 9, 0.910, 2, 3, 62, 341, 38, 1, 14, 35, 0.823, 1.103
Wed May 17 09:30:29 EDT 2017, 0.280, 7, 4, 0.410, 7, 8, 17, 491, 83, 10, 39, 80, 66.353, 64.283
Wed May 17 09:30:31 EDT 2017, 0.410, 1, 5, 0.540, 1, 9, 51, 528, 27, 3, 20, 24, 1.983, 2.387
Wed May 17 09:32:30 EDT 2017, 0.910, 6, 1, 0.040, 6, 4, 96, 378, 72, 12, 45, 69, 110.260, 89.503
Wed May 17 09:33:45 EDT 2017, 0.660, 4, 3, 0.790, 8, 7, 73, 453, 49, 17, 8, 91, 74.073, 59.520
Wed May 17 09:34:02 EDT 2017, 0.160, 8, 7, 0.290, 3, 2, 28, 303, 94, 8, 33, 46, 14.223, 16.493
Wed May 17 09:34:11 EDT 2017, 0.220, 2, 5, 0.100, 4, 2, 34, 472, 21, 16, 36, 41, 9.060, 7.670
Wed May 17 09:34:31 EDT 2017, 0.720, 6, 9, 0.600, 9, 6, 79, 322, 66, 7, 11, 86, 15.197, 19.737
Wed May 17 09:34:39 EDT 2017, 0.970, 4, 7, 0.350, 6, 4, 56, 547, 44, 2, 49, 63, 4.920, 7.730
Wed May 17 09:35:01 EDT 2017, 0.470, 9, 2, 0.850, 2, 8, 11, 397, 89, 11, 24, 18, 21.647, 15.077
Wed May 17 09:35:04 EDT 2017, 0.340, 3, 8, 0.230, 5, 7, 45, 359, 10, 4, 42, 97, 1.970, 2.463
Wed May 17 09:35:41 EDT 2017, 0.840, 7, 4, 0.730, 1, 3, 90, 509, 55, 14, 17, 52, 36.993, 30.733
Wed May 17 09:36:10 EDT 2017, 0.590, 1, 1, 0.480, 3, 5, 68, 434, 32, 18, 30, 30, 28.247, 18.257
Wed May 17 09:37:00 EDT 2017, 0.090, 5, 6, 0.980, 7, 1, 23, 584, 77, 9, 5, 75, 45.637, 49.897
Wed May 17 09:37:25 EDT 2017, 0.060, 1, 9, 0.760, 7, 3, 87, 519, 86, 13, 19, 38, 21.747, 24.533
Wed May 17 09:37:39 EDT 2017, 0.560, 6, 5, 0.260, 3, 8, 42, 369, 41, 4, 44, 83, 9.490, 12.743
Wed May 17 09:38:20 EDT 2017, 0.810, 3, 3, 0.510, 5, 1, 20, 594, 63, 8, 6, 60, 40.423, 39.030
Wed May 17 09:38:22 EDT 2017, 0.310, 8, 7, 0.010, 9, 5, 65, 444, 18, 18, 31, 15, 2.540, 2.173
Wed May 17 09:39:10 EDT 2017, 0.440, 4, 4, 0.880, 4, 6, 98, 331, 97, 6, 0, 94, 38.923, 45.280
Wed May 17 09:39:31 EDT 2017, 0.940, 9, 8, 0.380, 8, 2, 53, 481, 52, 15, 25, 49, 20.440, 20.977
Wed May 17 09:39:44 EDT 2017, 0.690, 2, 6, 0.630, 6, 9, 31, 406, 75, 11, 13, 27, 12.690, 12.917
Wed May 17 09:39:52 EDT 2017, 0.190, 7, 2, 0.130, 2, 4, 76, 556, 30, 1, 38, 72, 5.113, 7.160
Wed May 17 09:40:27 EDT 2017, 0.120, 4, 7, 0.440, 2, 5, 82, 387, 91, 14, 41, 55, 33.987, 34.440
Wed May 17 09:40:31 EDT 2017, 0.620, 8, 2, 0.940, 7, 9, 37, 537, 46, 5, 16, 10, 3.903, 3.417
Wed May 17 09:40:43 EDT 2017, 0.870, 2, 4, 0.190, 9, 3, 14, 312, 69, 9, 28, 32, 11.613, 10.883
Wed May 17 09:40:59 EDT 2017, 0.370, 6, 9, 0.690, 4, 7, 59, 462, 24, 19, 3, 77, 15.787, 14.990
Wed May 17 09:41:27 EDT 2017, 0.250, 3, 1, 0.320, 8, 6, 93, 575, 80, 7, 34, 21, 27.020, 20.403
Wed May 17 09:41:50 EDT 2017, 0.750, 7, 6, 0.820, 3, 1, 48, 425, 35, 17, 9, 66, 22.137, 18.753
Wed May 17 09:42:28 EDT 2017, 0.500, 5, 8, 0.070, 1, 8, 25, 500, 58, 12, 47, 89, 36.687, 38.297
Wed May 17 09:42:30 EDT 2017, 0.000, 9, 3, 0.570, 5, 4, 70, 350, 13, 2, 22, 44, 1.317, 1.650
Wed May 17 09:42:33 EDT 2017, 0.000, 5, 6, 0.280, 8, 9, 97, 407, 53, 4, 37, 17, 2.463, 2.983
Wed May 17 09:45:42 EDT 2017, 0.500, 9, 2, 0.780, 4, 5, 52, 557, 98, 13, 12, 62, 183.367, 136.347
Wed May 17 09:46:12 EDT 2017, 0.750, 3, 4, 0.030, 1, 7, 29, 332, 31, 18, 49, 85, 28.490, 22.053
Wed May 17 09:46:28 EDT 2017, 0.250, 7, 9, 0.530, 6, 3, 74, 482, 76, 8, 24, 40, 13.070, 16.463
Wed May 17 09:48:52 EDT 2017, 0.380, 2, 1, 0.400, 2, 1, 85, 594, 42, 16, 43, 73, 140.680, 107.680
Wed May 17 09:49:06 EDT 2017, 0.880, 6, 5, 0.900, 7, 6, 40, 444, 87, 6, 18, 28, 11.250, 13.310
Wed May 17 09:49:07 EDT 2017, 0.630, 4, 8, 0.150, 9, 4, 18, 519, 20, 1, 30, 51, 1.110, 1.420
Wed May 17 09:50:05 EDT 2017, 0.130, 8, 3, 0.650, 5, 8, 63, 369, 65, 11, 5, 96, 57.857, 50.613
Wed May 17 09:50:17 EDT 2017, 0.190, 2, 9, 0.970, 3, 8, 91, 500, 36, 5, 2, 79, 8.533, 11.397
Wed May 17 09:50:38 EDT 2017, 0.690, 7, 5, 0.470, 7, 3, 46, 350, 81, 14, 27, 34, 21.087, 18.693
Wed May 17 09:50:43 EDT 2017, 0.940, 4, 2, 0.720, 5, 5, 23, 575, 14, 19, 15, 11, 4.373, 2.817
Wed May 17 09:51:04 EDT 2017, 0.440, 9, 7, 0.220, 1, 1, 68, 425, 59, 10, 40, 56, 18.197, 19.773
Wed May 17 09:51:24 EDT 2017, 0.310, 3, 4, 0.840, 6, 2, 80, 313, 48, 17, 21, 45, 20.003, 16.070
Wed May 17 09:52:10 EDT 2017, 0.810, 8, 8, 0.340, 2, 6, 35, 463, 93, 7, 46, 90, 34.523, 44.770
Wed May 17 09:52:13 EDT 2017, 0.560, 1, 6, 0.590, 4, 4, 12, 388, 25, 2, 9, 68, 2.307, 3.323
Wed May 17 09:52:55 EDT 2017, 0.060, 6, 1, 0.090, 9, 9, 57, 538, 70, 12, 34, 23, 40.423, 28.130
Wed May 17 09:53:29 EDT 2017, 0.090, 1, 5, 0.120, 6, 6, 54, 454, 73, 5, 41, 82, 24.297, 33.023
Wed May 17 09:53:34 EDT 2017, 0.590, 5, 9, 0.620, 2, 2, 99, 304, 28, 15, 16, 37, 4.677, 4.460
Wed May 17 09:53:43 EDT 2017, 0.840, 3, 7, 0.370, 4, 8, 77, 529, 95, 10, 29, 14, 8.510, 9.207
Wed May 17 09:53:49 EDT 2017, 0.340, 8, 3, 0.870, 8, 4, 32, 379, 50, 1, 4, 59, 3.877, 5.797
Wed May 17 09:54:05 EDT 2017, 0.470, 4, 8, 0.000, 5, 3, 43, 341, 62, 13, 35, 48, 14.863, 15.627
Wed May 17 09:54:12 EDT 2017, 0.970, 9, 4, 0.500, 9, 7, 88, 491, 17, 3, 10, 93, 5.543, 6.730
Wed May 17 09:55:14 EDT 2017, 0.720, 2, 2, 0.250, 7, 1, 66, 416, 84, 8, 48, 70, 61.547, 53.357
Wed May 17 09:55:27 EDT 2017, 0.220, 6, 6, 0.750, 3, 5, 21, 566, 39, 17, 23, 25, 12.230, 10.517
Wed May 17 09:55:37 EDT 2017, 0.160, 4, 2, 0.560, 1, 6, 49, 435, 56, 7, 20, 20, 10.540, 8.187
Wed May 17 09:55:45 EDT 2017, 0.660, 8, 7, 0.060, 5, 1, 94, 585, 11, 16, 45, 65, 7.480, 6.617
Wed May 17 09:56:23 EDT 2017, 0.910, 1, 9, 0.810, 8, 8, 71, 360, 79, 11, 7, 87, 30.090, 36.013
Wed May 17 09:56:28 EDT 2017, 0.410, 6, 4, 0.310, 3, 3, 26, 510, 34, 2, 32, 42, 3.473, 4.753
Wed May 17 09:57:25 EDT 2017, 0.280, 2, 6, 0.680, 9, 4, 37, 547, 67, 14, 1, 76, 55.667, 53.287
Wed May 17 09:57:30 EDT 2017, 0.780, 7, 1, 0.180, 4, 9, 82, 397, 22, 4, 26, 31, 4.857, 4.200
Wed May 17 09:58:17 EDT 2017, 0.530, 5, 3, 0.930, 2, 2, 60, 472, 90, 9, 13, 54, 46.147, 41.983
Wed May 17 09:58:47 EDT 2017, 0.030, 9, 8, 0.430, 7, 7, 15, 322, 45, 18, 38, 99, 29.270, 27.470
Wed May 17 09:59:02 EDT 2017, 0.050, 3, 3, 0.860, 4, 4, 73, 590, 91, 3, 27, 27, 11.403, 14.773
Wed May 17 09:59:28 EDT 2017, 0.550, 7, 7, 0.360, 8, 8, 28, 440, 46, 13, 2, 72, 23.757, 24.867
Wed May 17 10:00:34 EDT 2017, 0.800, 5, 9, 0.610, 6, 2, 50, 515, 69, 18, 39, 94, 61.423, 62.380
Wed May 17 10:00:40 EDT 2017, 0.300, 9, 5, 0.110, 2, 6, 95, 365, 24, 8, 14, 49, 5.697, 5.777
Wed May 17 10:01:22 EDT 2017, 0.420, 4, 6, 0.980, 5, 7, 61, 402, 80, 15, 45, 61, 42.113, 37.883
Wed May 17 10:01:30 EDT 2017, 0.920, 8, 1, 0.480, 1, 3, 16, 552, 35, 6, 20, 16, 7.280, 5.343
Wed May 17 10:01:33 EDT 2017, 0.670, 1, 4, 0.730, 3, 9, 39, 327, 57, 1, 33, 38, 1.920, 2.923
Wed May 17 10:01:39 EDT 2017, 0.170, 6, 8, 0.230, 7, 5, 84, 477, 12, 10, 8, 83, 5.193, 5.787
Wed May 17 10:02:13 EDT 2017, 0.240, 4, 4, 0.420, 9, 4, 67, 308, 86, 5, 11, 89, 26.543, 32.607
Wed May 17 10:02:25 EDT 2017, 0.740, 9, 9, 0.920, 4, 9, 22, 458, 41, 14, 36, 44, 11.853, 12.157
Wed May 17 10:02:36 EDT 2017, 0.990, 2, 7, 0.170, 2, 2, 44, 383, 63, 19, 23, 21, 10.730, 9.510
Wed May 17 10:02:54 EDT 2017, 0.490, 7, 2, 0.670, 7, 7, 89, 533, 18, 9, 48, 66, 16.877, 12.710
Wed May 17 10:03:21 EDT 2017, 0.360, 1, 8, 0.290, 1, 5, 56, 496, 97, 16, 17, 33, 27.250, 26.593
Wed May 17 10:03:47 EDT 2017, 0.860, 5, 3, 0.790, 6, 1, 11, 346, 52, 7, 42, 78, 22.643, 24.527
Wed May 17 10:04:17 EDT 2017, 0.610, 3, 1, 0.040, 8, 8, 33, 571, 74, 2, 5, 55, 23.230, 29.053
Wed May 17 10:04:20 EDT 2017, 0.110, 8, 5, 0.540, 3, 3, 78, 421, 29, 12, 30, 10, 2.327, 1.993
Wed May 17 10:04:26 EDT 2017, 0.080, 3, 8, 0.700, 2, 1, 30, 355, 21, 6, 44, 92, 4.947, 6.247
Wed May 17 10:05:13 EDT 2017, 0.580, 7, 4, 0.200, 6, 5, 75, 505, 66, 16, 19, 47, 46.240, 36.783
Wed May 17 10:05:27 EDT 2017, 0.830, 1, 2, 0.950, 9, 3, 98, 430, 43, 11, 31, 24, 13.773, 9.273
Wed May 17 10:05:48 EDT 2017, 0.330, 5, 6, 0.450, 4, 7, 53, 580, 88, 2, 6, 69, 13.977, 20.633
Wed May 17 10:05:53 EDT 2017, 0.450, 2, 3, 0.580, 8, 9, 19, 468, 10, 13, 25, 35, 4.680, 3.767
Wed May 17 10:06:05 EDT 2017, 0.950, 6, 7, 0.080, 3, 4, 64, 318, 55, 4, 0, 80, 8.623, 11.563
Wed May 17 10:06:20 EDT 2017, 0.700, 4, 5, 0.830, 1, 6, 87, 543, 32, 9, 37, 58, 14.500, 14.830
Wed May 17 10:06:47 EDT 2017, 0.200, 8, 1, 0.330, 5, 2, 42, 393, 77, 18, 12, 13, 26.470, 17.323
Wed May 17 10:06:50 EDT 2017, 0.140, 1, 7, 0.010, 7, 2, 25, 561, 15, 8, 16, 30, 2.467, 2.580
Wed May 17 10:08:28 EDT 2017, 0.640, 6, 2, 0.510, 3, 7, 70, 411, 60, 17, 41, 75, 96.980, 63.513
Wed May 17 10:09:02 EDT 2017, 0.890, 3, 5, 0.260, 5, 5, 92, 486, 38, 12, 3, 97, 33.527, 33.457
Wed May 17 10:09:11 EDT 2017, 0.390, 8, 9, 0.760, 9, 9, 47, 336, 83, 3, 28, 52, 6.073, 8.417
Wed May 17 10:09:55 EDT 2017, 0.270, 5, 1, 0.140, 4, 8, 14, 449, 27, 15, 9, 63, 43.763, 29.950
Wed May 17 10:10:03 EDT 2017, 0.770, 9, 6, 0.640, 8, 4, 59, 599, 72, 5, 34, 18, 6.177, 7.383
Wed May 17 10:10:13 EDT 2017, 0.520, 2, 8, 0.390, 6, 6, 81, 374, 49, 10, 22, 41, 8.500, 9.777
Wed May 17 10:14:09 EDT 2017, 0.020, 7, 3, 0.890, 1, 1, 36, 524, 94, 19, 47, 86, 233.910, 193.587
Wed May 17 10:14:22 EDT 2017, 0.020, 1, 8, 0.520, 8, 2, 61, 573, 33, 9, 3, 57, 10.787, 13.023
Wed May 17 10:14:35 EDT 2017, 0.520, 6, 4, 0.020, 4, 6, 16, 423, 78, 19, 28, 12, 12.887, 9.740
Wed May 17 10:14:44 EDT 2017, 0.770, 4, 1, 0.770, 2, 4, 38, 498, 10, 14, 15, 35, 8.843, 5.683
Wed May 17 10:14:59 EDT 2017, 0.270, 8, 6, 0.270, 6, 9, 83, 348, 55, 4, 40, 80, 10.410, 13.890
Wed May 17 10:15:06 EDT 2017, 0.400, 5, 5, 0.650, 1, 8, 72, 386, 44, 12, 21, 23, 7.280, 6.707
Wed May 17 10:15:22 EDT 2017, 0.900, 9, 9, 0.150, 5, 3, 27, 536, 89, 2, 46, 68, 9.403, 15.253
Wed May 17 10:15:29 EDT 2017, 0.650, 3, 7, 0.900, 7, 5, 49, 311, 22, 7, 9, 91, 5.857, 7.133
Wed May 17 10:16:38 EDT 2017, 0.150, 7, 2, 0.400, 3, 1, 94, 461, 67, 16, 34, 46, 67.910, 43.193
Wed May 17 10:16:47 EDT 2017, 0.210, 3, 5, 0.210, 5, 1, 55, 329, 50, 8, 31, 40, 8.410, 9.120
Wed May 17 10:23:56 EDT 2017, 0.710, 8, 1, 0.710, 9, 6, 10, 479, 95, 17, 6, 85, 421.087, 354.123
Wed May 17 10:24:16 EDT 2017, 0.960, 1, 3, 0.460, 7, 4, 33, 404, 27, 13, 43, 63, 18.917, 15.313
Wed May 17 10:24:20 EDT 2017, 0.460, 5, 7, 0.960, 2, 8, 78, 554, 72, 3, 18, 18, 3.187, 4.237
Wed May 17 10:25:20 EDT 2017, 0.340, 2, 2, 0.080, 6, 9, 66, 517, 39, 10, 37, 97, 58.900, 45.243
Wed May 17 10:25:26 EDT 2017, 0.840, 6, 6, 0.580, 1, 5, 21, 367, 84, 1, 12, 52, 3.730, 5.827
Wed May 17 10:25:29 EDT 2017, 0.590, 4, 9, 0.330, 3, 7, 44, 592, 16, 6, 25, 29, 1.773, 2.230
Wed May 17 10:26:27 EDT 2017, 0.090, 9, 4, 0.830, 8, 2, 89, 442, 61, 15, 0, 74, 57.547, 45.960
Wed May 17 10:26:40 EDT 2017, 0.120, 4, 1, 0.930, 7, 5, 18, 358, 58, 3, 23, 43, 12.660, 12.887
Wed May 17 10:26:51 EDT 2017, 0.620, 8, 5, 0.430, 2, 9, 63, 508, 13, 12, 48, 88, 10.987, 9.827
Wed May 17 10:27:36 EDT 2017, 0.870, 2, 8, 0.680, 4, 3, 86, 433, 81, 17, 11, 66, 44.097, 42.580
Wed May 17 10:27:43 EDT 2017, 0.370, 6, 3, 0.180, 9, 7, 41, 583, 36, 7, 36, 21, 6.907, 6.573
Wed May 17 10:29:02 EDT 2017, 0.490, 1, 7, 0.800, 3, 6, 30, 470, 69, 19, 4, 99, 76.803, 68.500
Wed May 17 10:29:14 EDT 2017, 0.990, 5, 2, 0.300, 8, 2, 75, 320, 24, 10, 29, 54, 11.990, 8.687
Wed May 17 10:29:34 EDT 2017, 0.740, 3, 4, 0.550, 5, 8, 97, 545, 92, 5, 17, 32, 16.903, 19.627
Wed May 17 10:29:56 EDT 2017, 0.240, 7, 9, 0.050, 1, 4, 52, 395, 47, 14, 42, 77, 20.603, 21.450
Wed May 17 10:30:07 EDT 2017, 0.180, 2, 4, 0.360, 3, 3, 13, 526, 75, 1, 39, 60, 6.780, 10.370
Wed May 17 10:30:09 EDT 2017, 0.680, 7, 8, 0.860, 7, 8, 58, 376, 30, 11, 14, 15, 2.120, 2.097
Wed May 17 10:30:45 EDT 2017, 0.930, 4, 6, 0.110, 9, 1, 80, 451, 98, 16, 26, 37, 35.893, 32.190
Wed May 17 10:31:11 EDT 2017, 0.430, 9, 2, 0.610, 5, 6, 35, 301, 53, 6, 1, 82, 25.860, 22.823
Wed May 17 10:31:23 EDT 2017, 0.310, 3, 9, 0.490, 8, 7, 24, 414, 64, 18, 32, 26, 11.787, 11.077
Wed May 17 10:31:35 EDT 2017, 0.810, 8, 5, 0.990, 4, 2, 69, 564, 19, 9, 7, 71, 10.703, 10.730
Wed May 17 10:32:14 EDT 2017, 0.560, 1, 3, 0.240, 1, 9, 92, 339, 86, 4, 45, 94, 28.347, 37.627
Wed May 17 10:32:30 EDT 2017, 0.060, 6, 7, 0.740, 6, 4, 47, 489, 41, 13, 20, 49, 15.667, 16.127
Wed May 17 10:33:16 EDT 2017, 0.040, 4, 3, 0.070, 4, 5, 85, 381, 85, 9, 7, 67, 44.950, 41.987
Wed May 17 10:33:26 EDT 2017, 0.540, 8, 8, 0.570, 8, 1, 40, 531, 40, 19, 32, 22, 9.203, 8.037
Wed May 17 10:33:44 EDT 2017, 0.790, 2, 5, 0.320, 6, 7, 17, 306, 62, 14, 19, 44, 17.697, 16.147
Wed May 17 10:33:59 EDT 2017, 0.290, 6, 1, 0.820, 1, 3, 62, 456, 17, 5, 44, 89, 14.277, 11.847
Wed May 17 10:34:06 EDT 2017, 0.410, 3, 9, 0.190, 7, 4, 96, 568, 96, 12, 13, 11, 6.893, 7.143
Wed May 17 10:34:15 EDT 2017, 0.910, 7, 4, 0.690, 2, 8, 51, 418, 51, 2, 38, 56, 6.000, 8.723
Wed May 17 10:35:21 EDT 2017, 0.660, 5, 2, 0.440, 5, 2, 28, 493, 74, 7, 0, 78, 64.880, 54.473
Wed May 17 10:35:29 EDT 2017, 0.160, 9, 6, 0.940, 9, 6, 73, 343, 29, 17, 25, 33, 7.387, 6.647
Wed May 17 10:36:44 EDT 2017, 0.230, 1, 1, 0.630, 8, 7, 79, 512, 91, 8, 29, 50, 74.383, 57.740
Wed May 17 10:37:25 EDT 2017, 0.730, 5, 6, 0.130, 3, 2, 34, 362, 46, 18, 4, 95, 39.780, 32.510
Wed May 17 10:38:12 EDT 2017, 0.980, 3, 8, 0.880, 1, 9, 11, 587, 68, 13, 41, 73, 44.017, 46.800
Wed May 17 10:38:15 EDT 2017, 0.480, 8, 4, 0.380, 5, 5, 56, 437, 23, 4, 16, 28, 2.367, 2.640
Wed May 17 10:38:50 EDT 2017, 0.350, 4, 7, 0.500, 2, 3, 90, 325, 79, 11, 47, 84, 31.363, 33.910
Wed May 17 10:38:53 EDT 2017, 0.850, 9, 3, 0.000, 6, 8, 45, 475, 34, 1, 22, 39, 2.050, 2.997
Wed May 17 10:38:57 EDT 2017, 0.600, 2, 5, 0.750, 9, 1, 23, 400, 57, 6, 35, 16, 3.487, 3.947
Wed May 17 10:39:03 EDT 2017, 0.100, 7, 9, 0.250, 4, 6, 68, 550, 12, 15, 10, 61, 5.733, 5.647
Wed May 17 10:39:05 EDT 2017, 0.070, 2, 6, 0.470, 2, 8, 42, 484, 20, 2, 14, 53, 1.870, 2.490
Wed May 17 10:41:02 EDT 2017, 0.570, 6, 1, 0.970, 6, 4, 87, 334, 65, 11, 39, 98, 111.757, 86.503
Wed May 17 10:42:05 EDT 2017, 0.820, 4, 3, 0.220, 8, 6, 65, 559, 43, 16, 2, 75, 62.253, 49.200
Wed May 17 10:42:16 EDT 2017, 0.320, 9, 8, 0.720, 4, 1, 20, 409, 88, 6, 27, 30, 8.217, 10.467
Wed May 17 10:43:07 EDT 2017, 0.450, 3, 2, 0.350, 9, 3, 54, 372, 31, 18, 8, 87, 51.047, 34.467
Wed May 17 10:43:29 EDT 2017, 0.950, 7, 7, 0.850, 5, 7, 99, 522, 76, 9, 33, 42, 19.913, 21.790
Wed May 17 10:43:32 EDT 2017, 0.700, 1, 9, 0.100, 3, 5, 76, 447, 54, 4, 21, 19, 2.180, 2.753
Wed May 17 10:45:34 EDT 2017, 0.200, 5, 4, 0.600, 7, 9, 31, 597, 99, 14, 46, 64, 118.623, 106.270
Wed May 17 10:45:36 EDT 2017, 0.130, 5, 7, 0.790, 6, 9, 37, 428, 26, 1, 49, 70, 1.743, 2.293
Wed May 17 10:45:59 EDT 2017, 0.630, 9, 3, 0.290, 1, 4, 82, 578, 71, 10, 24, 25, 22.303, 19.180
Wed May 17 10:46:45 EDT 2017, 0.880, 2, 1, 0.540, 3, 7, 59, 353, 48, 15, 36, 47, 45.370, 29.993
Wed May 17 10:47:37 EDT 2017, 0.380, 7, 5, 0.040, 8, 2, 14, 503, 93, 5, 11, 92, 40.180, 51.467
Wed May 17 10:47:40 EDT 2017, 0.260, 1, 4, 0.910, 4, 1, 48, 540, 15, 17, 30, 14, 3.050, 2.280
Wed May 17 10:47:57 EDT 2017, 0.760, 6, 8, 0.410, 9, 5, 93, 390, 60, 8, 5, 59, 13.370, 16.940
Wed May 17 10:48:08 EDT 2017, 0.510, 4, 6, 0.660, 7, 3, 70, 465, 37, 3, 43, 81, 7.273, 10.660
Wed May 17 10:48:44 EDT 2017, 0.010, 8, 2, 0.160, 2, 8, 25, 315, 82, 12, 18, 36, 35.117, 24.740
Wed May 17 10:49:00 EDT 2017, 0.000, 2, 4, 0.720, 6, 6, 55, 345, 80, 14, 9, 24, 16.290, 13.823
Wed May 17 10:49:10 EDT 2017, 0.500, 6, 9, 0.220, 2, 1, 10, 495, 35, 5, 34, 69, 6.993, 9.530
Wed May 17 10:49:42 EDT 2017, 0.750, 4, 7, 0.970, 4, 8, 32, 420, 57, 10, 21, 92, 29.467, 31.630
Wed May 17 10:49:59 EDT 2017, 0.250, 9, 2, 0.470, 8, 3, 77, 570, 12, 19, 46, 47, 16.447, 10.893
Wed May 17 10:50:27 EDT 2017, 0.380, 3, 8, 0.590, 3, 5, 66, 457, 91, 7, 15, 58, 20.790, 27.080
Wed May 17 10:50:34 EDT 2017, 0.880, 8, 3, 0.090, 7, 9, 21, 307, 46, 17, 40, 13, 6.443, 4.820
Wed May 17 10:51:33 EDT 2017, 0.630, 1, 1, 0.840, 5, 2, 43, 532, 68, 12, 3, 36, 59.383, 41.400
